date,4. close,5. volume
2022-03-25,3295.47,2355611.0
2022-03-24,3272.99,2839903.0
2022-03-23,3268.16,2790593.0
2022-03-22,3297.78,3147275.0
2022-03-21,3229.83,3283142.0
2022-03-18,3225.01,5063616.0
2022-03-17,3144.78,3646742.0
2022-03-16,3062.08,4247884.0
2022-03-15,2947.33,3779230.0
2022-03-14,2837.06,3704305.0
2022-03-11,2910.49,3445028.0
2022-03-10,2936.35,6753145.0
2022-03-09,2785.58,4132833.0
2022-03-08,2720.29,4583129.0
2022-03-07,2749.06,4346693.0
2022-03-04,2912.82,3049156.0
2022-03-03,2957.97,3259860.0
2022-03-02,3041.05,2366736.0
2022-03-01,3022.84,2243679.0
2022-02-28,3071.26,2884171.0
2022-02-25,3075.77,3119768.0
2022-02-24,3027.16,5039288.0
2022-02-23,2896.54,3212178.0
2022-02-22,3003.95,3246383.0
2022-02-18,3052.03,3180205.0
2022-02-17,3093.05,3201625.0
2022-02-16,3162.01,2635214.0
2022-02-15,3130.21,2848533.0
2022-02-14,3103.34,4161535.0
2022-02-11,3065.87,3855022.0
2022-02-10,3180.07,3413406.0
2022-02-09,3223.79,3439280.0
2022-02-08,3228.27,3802018.0
2022-02-07,3158.71,5131219.0
2022-02-04,3152.79,12672793.0
2022-02-03,2776.91,11276568.0
2022-02-02,3012.25,4366488.0
2022-02-01,3023.87,2960992.0
2022-01-31,2991.47,3915372.0
2022-01-28,2879.56,3719599.0
2022-01-27,2792.75,3875790.0
2022-01-26,2777.45,4780085.0
2022-01-25,2799.72,4541233.0
2022-01-24,2890.88,7802237.0
2022-01-21,2852.86,8198572.0
2022-01-20,3033.35,3598666.0
2022-01-19,3125.98,2620856.0
2022-01-18,3178.35,3306866.0
2022-01-14,3242.76,2298743.0
2022-01-13,3224.28,2609415.0
2022-01-12,3304.14,2501456.0
2022-01-11,3307.24,3115005.0
2022-01-10,3229.72,4389915.0
2022-01-07,3251.08,2330295.0
2022-01-06,3265.08,2597889.0
2022-01-05,3287.14,3215136.0
2022-01-04,3350.44,3536258.0
2022-01-03,3408.09,3193457.0
2021-12-31,3334.34,2381786.0
2021-12-30,3372.89,1879155.0
2021-12-29,3384.02,1787702.0
2021-12-28,3413.22,2735593.0
2021-12-27,3393.39,2942341.0
2021-12-23,3421.37,1839412.0
2021-12-22,3420.74,2751773.0
2021-12-21,3408.34,2797791.0
2021-12-20,3341.58,2868633.0
2021-12-17,3400.35,4287758.0
2021-12-16,3377.42,3043842.0
2021-12-15,3466.3,3789713.0
2021-12-14,3381.83,2798764.0
2021-12-13,3391.35,3108450.0
2021-12-10,3444.24,3034488.0
2021-12-09,3483.42,2303091.0
2021-12-08,3523.16,2262683.0
2021-12-07,3523.29,3320536.0
2021-12-06,3427.37,3443000.0
2021-12-03,3389.79,4035550.0
2021-12-02,3437.36,3236288.0
2021-12-01,3443.72,3756995.0
2021-11-30,3507.07,4001107.0
2021-11-29,3561.57,3265557.0
2021-11-26,3504.56,2991297.0
2021-11-24,3580.41,2328018.0
2021-11-23,3580.04,3692246.0
2021-11-22,3572.57,4847850.0
2021-11-19,3676.57,4946203.0
2021-11-18,3696.06,5703538.0
2021-11-17,3549.0,2560270.0
2021-11-16,3540.7,2217071.0
2021-11-15,3545.68,2929719.0
2021-11-12,3525.15,2636157.0
2021-11-11,3472.5,2264406.0
2021-11-10,3482.05,4027422.0
2021-11-09,3576.23,4257658.0
2021-11-08,3488.98,3073992.0
2021-11-05,3518.99,4996951.0
2021-11-04,3477.0,5353020.0
2021-11-03,3384.0,3397189.0
2021-11-02,3312.75,2562277.0
