date,4. close,5. volume
2022-03-25,154.69,758620.0
2022-03-24,152.61,696764.0
2022-03-23,151.53,1038349.0
2022-03-22,152.11,1057456.0
2022-03-21,153.18,1049168.0
2022-03-18,152.0,2034634.0
2022-03-17,152.2,1291316.0
2022-03-16,150.5,1002392.0
2022-03-15,151.39,1843023.0
2022-03-14,146.15,1033529.0
2022-03-11,144.56,1041283.0
2022-03-10,146.17,1311414.0
2022-03-09,145.83,1458253.0
2022-03-08,144.41,1282625.0
2022-03-07,144.84,1411547.0
2022-03-04,147.3,1059443.0
2022-03-03,145.47,721092.0
2022-03-02,143.0,1008228.0
2022-03-01,141.97,952564.0
2022-02-28,142.53,1241223.0
2022-02-25,141.92,1082041.0
2022-02-24,137.86,1807873.0
2022-02-23,139.47,1095234.0
2022-02-22,140.56,976085.0
2022-02-18,141.5,1099296.0
2022-02-17,142.11,1344016.0
2022-02-16,142.73,1433005.0
2022-02-15,141.48,1105311.0
2022-02-14,140.18,1248204.0
2022-02-11,140.24,1250087.0
2022-02-10,141.54,1359203.0
2022-02-09,142.92,1506066.0
2022-02-08,142.24,2163104.0
2022-02-07,139.41,1737687.0
2022-02-04,136.61,1357829.0
2022-02-03,137.88,1114438.0
2022-02-02,136.08,1849995.0
2022-02-01,137.66,1853844.0
2022-01-31,136.2,1102851.0
2022-01-28,136.8,858901.0
2022-01-27,134.69,1266206.0
2022-01-26,130.55,813698.0
2022-01-25,131.06,699917.0
2022-01-24,131.55,1353920.0
2022-01-21,131.52,715886.0
2022-01-20,132.88,635660.0
2022-01-19,132.39,809621.0
2022-01-18,133.81,700483.0
2022-01-14,136.2,926949.0
2022-01-13,134.89,883617.0
2022-01-12,135.71,937283.0
2022-01-11,136.45,1557999.0
2022-01-10,134.64,1197300.0
2022-01-07,133.12,1106632.0
2022-01-06,130.45,668303.0
2022-01-05,132.5,913666.0
2022-01-04,131.36,1111402.0
2022-01-03,132.62,977916.0
2021-12-31,132.89,580999.0
2021-12-30,133.77,540123.0
2021-12-29,133.34,787708.0
2021-12-28,132.36,602175.0
2021-12-27,131.9,497696.0
2021-12-23,129.53,717817.0
2021-12-22,127.81,602694.0
2021-12-21,127.61,1324973.0
2021-12-20,126.01,766247.0
2021-12-17,125.18,1434968.0
2021-12-16,123.98,840326.0
2021-12-15,123.77,776688.0
2021-12-14,123.3,999311.0
2021-12-13,122.52,541719.0
2021-12-10,123.13,1229071.0
2021-12-09,121.69,1025252.0
2021-12-08,120.85,868114.0
2021-12-07,119.52,846716.0
2021-12-06,118.9,1116217.0
2021-12-03,116.76,1251239.0
2021-12-02,115.8,1348975.0
2021-12-01,114.08,1198322.0
2021-11-30,115.75,3201344.0
2021-11-29,120.23,896299.0
2021-11-26,120.23,613655.0
2021-11-24,123.44,577037.0
2021-11-23,123.66,1288760.0
2021-11-22,121.12,1032983.0
2021-11-19,120.52,1533821.0
2021-11-18,124.49,592691.0
2021-11-17,124.67,1298083.0
2021-11-16,123.86,849665.0
2021-11-15,124.42,663540.0
2021-11-12,125.34,733720.0
2021-11-11,125.69,529718.0
2021-11-10,125.68,601943.0
2021-11-09,124.67,940253.0
2021-11-08,125.98,974197.0
2021-11-05,127.57,762788.0
2021-11-04,126.78,974246.0
2021-11-03,128.29,1138020.0
2021-11-02,125.2,1210625.0
